state,action
[ 1  1 -1 -1  1  1  1 -1 -1],-0.8999991
[ 1  1 -1 -1  1  1  0 -1 -1],-0.79460271
[ 1  1 -1 -1  1  0  0 -1  0],7.174053279000001
[ 1  0 -1 -1  1  0  0  0  0],0.0
[ 0  0 -1  0  1  0  0  0  0],5.303684040117627
[ 0  0  0 -1  1  1  0  0  0],-5.6630884401
[ 0  0  0 -1  1  0  0  1  0],0
[ 0  0  0 -1  1  0  0  0  1],5.697956284110001
[ 1 -1  0 -1  1  1  0  0  0],-0.3874166147951101
[ 1 -1  0 -1  1  0  0  1  0],0
[ 1 -1  0 -1  1  0  0  0  1],8.1
[ 1 -1  1 -1  1  1 -1  0  0],-0.6542038710000001
[ 1 -1  1 -1  1  0 -1  1  0],-0.5898995100000001
[ 1 -1  1 -1  1  0 -1  0  1],8.91
[ 1 -1  1 -1  1  1 -1 -1  1],8.91
[ 1 -1  1 -1  1  1 -1 -1  0],7.873200000000001
[ 1 -1  1 -1  1  0 -1  0  0],4.3046721
[ 1 -1  0 -1  1  0  0  0  0],5.429138545962
[ 0  0  0 -1  1  0  0  0  0],-5.028352304890892
[ 0  0  0  1  1 -1  0  0  0],0
[ 0  0  0  0  1 -1  1  0  0],-3.38218086897
[ 0  0  0  0  1 -1  0  1  0],0
[ 0  0  0  0  1 -1  0  0  1],5.663088440100001
[ 1 -1  0  1  1 -1  0  0  0],0
[ 1 -1  0  0  1 -1  1  0  0],6.4835802000000005
[ 1 -1  0  0  1 -1  0  1  0],0
[ 1 -1  0  0  1 -1  0  0  1],8.1
[ 1 -1  1  0  1 -1 -1  1  0],0
[ 1 -1  1  0  1 -1 -1  0  1],0
[ 1 -1  1  1  1 -1 -1  1 -1],-0.89991
[ 1 -1  1  1  1 -1 -1  0 -1],-0.7938810000000001
[ 1 -1  1  0  1 -1 -1  0  0],0.0
[ 1 -1  0  0  1 -1  0  0  0],5.251699962000001
[ 0  0  0  0  1 -1  0  0  0],4.8884280275287555
[ 0  0  0  1  1  0 -1  0  0],-3.003342510893919
[ 0  0  0  0  1  1 -1  0  0],-3.1435909865733693
[ 0  0  0  0  1  0 -1  1  0],5.3144100000000005
[ 0  0  0  0  1  0 -1  0  1],0
[ 1 -1  1  0  1  0 -1  0  0],-5.3144100000000005
[ 1 -1  0  1  1  0 -1  0  0],-0.038354628411000125
[ 1 -1  0  0  1  1 -1  0  0],5.3675540999999996
[ 1 -1  0  0  1  0 -1  1  0],0
[ 1 -1  0  0  1  0 -1  0  1],8.1
[ 1 -1  1  1  1  0 -1 -1  0],-8.1
[ 1 -1  1  0  1  1 -1 -1  0],-8.1
[ 1 -1  1  0  1  0 -1 -1  1],8.91
[ 1 -1  1  0  1  0 -1 -1  0],5.9049
[ 1 -1  0  0  1  0 -1  0  0],4.68898586409871
[ 0  0  0  0  1  0 -1  0  0],4.081236202111789
[ 0 -1  0  0  0  1  0  1  0],0
[ 0 -1  0  0  0  1  0  0  1],0
[ 1 -1 -1  0  0  1  0  1  0],0
[ 1 -1 -1  0  0  1  0  0  1],0
[ 1 -1 -1  1 -1  1  1  0  0],8.91
[ 1 -1 -1  1 -1  1  0  1  0],-8.1
[ 1 -1 -1  1 -1  1  0  0  1],-8.1
[ 1 -1 -1  1 -1  1  0  0  0],6.561
[ 1 -1 -1  0  0  1  0  0  0],4.3046721
[ 0 -1  0  0  0  1  0  0  0],3.3669181955057783
[ 0  0 -1  0  0  1  0  1  0],0
[ 0  0 -1  0  0  1  0  0  1],0
[ 1  0 -1 -1  0  1  0  1  0],0
[ 1  0 -1 -1  0  1  0  0  1],0
[ 1  1 -1 -1 -1  1  0  1  0],-8.1
[ 1  1 -1 -1 -1  1  0  0  1],-8.1
[ 1  1 -1 -1 -1  1  0  0  0],-7.2171
[ 1  0 -1 -1  0  1  0  0  0],2.3938281548100004
[ 0  0 -1  0  0  1  0  0  0],3.9121470387899313
[ 0  1 -1 -1  1  1  0  0  0],-0.0038354628411005898
[ 0  1 -1 -1  0  1  1  0  0],0
[ 0  1 -1 -1  0  1  0  1  0],0
[ 0  1 -1 -1  0  1  0  0  1],0
[ 0  1 -1 -1  1  1 -1  1  0],0
[ 0  1 -1 -1  1  1 -1  0  1],0
[ 1  1 -1 -1  1  1 -1  1 -1],8.991
[ 1  1 -1 -1  1  1 -1  0 -1],7.873200000000001
[ 0  1 -1 -1  1  1 -1  0  0],4.735139310000001
[ 0  1 -1 -1  0  1  0  0  0],3.1067249012910008
[ 0  0  0 -1  0  1  0  1  0],0
[ 0  0  0 -1  0  1  0  0  1],0
[ 1 -1 -1 -1  1  1  1  0  0],-0.10628819999999983
[ 1 -1 -1 -1  1  1  0  1  0],5.3144100000000005
[ 1 -1 -1 -1  1  1  0  0  1],0
[ 1 -1 -1 -1  1  1  1 -1  1],8.1
[ 1 -1 -1 -1  1  1  1 -1  0],6.561
[ 1 -1 -1 -1  1  1  0  0  0],4.3046721
[ 0  0  0 -1  0  1  0  0  0],3.449784530976556
[ 0  0  0  1 -1  1  0  0  0],-4.285958872493602
[ 0  0  0  0 -1  1  1  0  0],-5.310607117323665
[ 0  0  0  0 -1  1  0  1  0],-3.542706720156153
[ 0  0  0  0 -1  1  0  0  1],-4.926880358333012
[ 1 -1  0  1 -1  1  0  0  0],-5.845851000000001
[ 1 -1  0  0 -1  1  1  0  0],-7.515414899999999
[ 1 -1  0  0 -1  1  0  1  0],3.4867844010000004
[ 1 -1  0  0 -1  1  0  0  1],-5.3144100000000005
[ 1 -1  1 -1 -1  1  0  1  0],-0.6430436100000001
[ 1 -1  1 -1 -1  1  0  0  1],8.1
[ 1 -1  1 -1 -1  1 -1  1  1],8.91
[ 1 -1  1 -1 -1  1 -1  1  0],6.561
[ 1 -1  1 -1 -1  1  0  0  0],4.3046721
[ 1 -1  0  0 -1  1  0  0  0],2.82429536481
[ 0  0  0  0 -1  1  0  0  0],-5.109666515293918
[ 0  0  0  1  0  1 -1  0  0],-3.835462841100001
[ 0  0  0  0  0  1 -1  1  0],0
[ 0  0  0  0  0  1 -1  0  1],0
[ 1 -1  1  0  0  1 -1  0  0],0.0
[ 1 -1  0  1  0  1 -1  0  0],0
[ 1 -1  0  0  0  1 -1  1  0],0
[ 1 -1  0  0  0  1 -1  0  1],0
[ 1 -1  1 -1  0  1 -1  1  0],0
[ 1 -1  1 -1  0  1 -1  0  1],0
[ 1 -1  1 -1  1  1 -1  1 -1],-0.899991
[ 1 -1  1 -1  1  1 -1  0 -1],-0.8076591000000001
[ 1 -1  1 -1  0  1 -1  0  0],0.0
[ 1 -1  0  0  0  1 -1  0  0],0.0
[ 0  0  0  0  0  1 -1  0  0],3.309786654289183
[ 1  0  0  0  0  1  0 -1  0],-5.829606926196373
[ 0  0  0  1  0  1  0 -1  0],-3.1381059609
[ 0  0  0  0  1  1  0 -1  0],0.13284673986468265
[ 0  0  0  0  0  1  1 -1  0],0
[ 0  0  0  0  0  1  0 -1  1],0
[ 1 -1  0  1  0  1  0 -1  0],-8.1
[ 1 -1  0  0  1  1  0 -1  0],-4.8079839278700005
[ 1 -1  0  0  0  1  1 -1  0],0
[ 1 -1  0  0  0  1  0 -1  1],0
[ 1 -1  1 -1  1  1  0 -1  0],6.908733000000001
[ 1 -1  1 -1  0  1  1 -1  0],-8.1
[ 1 -1  1 -1  0  1  0 -1  1],0
[ 1 -1  1 -1  1  1  1 -1 -1],8.91
[ 1 -1  1 -1  1  1  0 -1 -1],6.561
[ 1 -1  1 -1  0  1  0 -1  0],4.3046721
[ 1 -1  0  0  0  1  0 -1  0],-6.90660189095013
[ 0  0  0  0  0  1  0 -1  0],3.416639099594927
[ 1  0  0  0  0  1  0  0 -1],-0.274521509459532
[ 0  1  0  0  0  1  0  0 -1],-3.4867844010000004
[ 0  0  1  0  0  1  0  0 -1],-3.136906855744497
[ 0  0  0  1  0  1  0  0 -1],-4.965731559900001
[ 0  0  0  0  1  1  0  0 -1],0.14135329469796698
[ 0  0  0  0  0  1  1  0 -1],0
[ 0  0  0  0  0  1  0  1 -1],0
[ 1 -1  1  0  0  1  0  0 -1],-0.41841412812
[ 1 -1  0  1  0  1  0  0 -1],5.845851000000001
[ 1 -1  0  0  1  1  0  0 -1],4.420047941100001
[ 1 -1  0  0  0  1  1  0 -1],0
[ 1 -1  0  0  0  1  0  1 -1],0
[ 1 -1  1 -1  1  1  0  0 -1],-0.6377292
[ 1 -1  1 -1  0  1  1  0 -1],-0.5845851000000001
[ 1 -1  1 -1  0  1  0  1 -1],0
[ 1 -1  1 -1  0  1  0  0 -1],-0.5251699962
[ 1 -1  0  0  0  1  0  0 -1],4.270780555622281
[ 0  0  0  0  0  1  0  0 -1],3.629107565793695
[-1 -1  1  1  0  1  0  0  0],-5.3144100000000005
[-1 -1  1  0  1  1  0  0  0],0
[-1 -1  1  0  0  1  1  0  0],0
[-1 -1  1  0  0  1  0  1  0],3.4867844010000004
[-1 -1  1  0  0  1  0  0  1],8.1
[-1 -1  1  1 -1  1  1  0  0],-8.1
[-1 -1  1  1 -1  1  0  1  0],-7.5685590000000005
[-1 -1  1  1 -1  1  0  0  1],8.991
[-1 -1  1  1 -1  1  0  0  0],6.626610000000001
[-1 -1  1  0  0  1  0  0  0],-4.3046721
[-1  1  1  1  0  0  0 -1  0],-5.3144100000000005
[-1  1  1  0  1  0  0 -1  0],-4.6766808000000015
[-1  1  1  0  0  1  0 -1  0],-5.3144100000000005
[-1  1  1  0  0  0  1 -1  0],-4.724510490000002
[-1  1  1  0  0  0  0 -1  1],-0.07740661370220048
[-1  1  1  1 -1  1  0 -1  0],-8.1
[-1  1  1  1 -1  0  1 -1  0],-8.1
[-1  1  1  1 -1  0  0 -1  1],-0.5898995100000001
[-1  1  1  1 -1  0  0 -1  0],-7.2171
[-1  1  1  0  0  0  0 -1  0],3.8742048900000006
[-1 -1  1  1  0  0  0  1  0],3.8354628411000005
[-1 -1  1  0  1  0  0  1  0],-5.3144100000000005
[-1 -1  1  0  0  0  1  1  0],0
[-1 -1  1  0  0  0  0  1  1],0
[-1 -1  1  1 -1  0  1  1  0],-7.5685590000000005
[-1 -1  1  1 -1  0  0  1  1],7.078794120000001
[-1 -1  1  1 -1  1 -1  1  1],8.91
[-1 -1  1  1 -1  1 -1  1  0],6.561
[-1 -1  1  1 -1  0  0  1  0],4.3046721
[-1 -1  1  0  0  0  0  1  0],2.82429536481
[ 0 -1  0  0  0  0  0  1  1],0
[ 1 -1 -1  0  0  0  0  1  1],0
[ 1 -1 -1  1 -1  0  1  1  0],0
[ 1 -1 -1  1 -1  0  0  1  1],-7.5685590000000005
[ 1 -1 -1  1 -1  0  0  1  0],-6.561
[ 1 -1 -1  0  0  0  0  1  0],2.3938281548100004
[ 0 -1  0  0  0  0  0  1  0],-4.976580322333135
[ 0 -1  1 -1  1  0  0  1  0],0
[ 0 -1  1 -1  0  1  0  1  0],0
[ 0 -1  1 -1  0  0  1  1  0],0
[ 0 -1  1 -1  0  0  0  1  1],0
[ 1 -1  1 -1 -1  0  0  1  1],-8.1
[ 1 -1  1 -1 -1  1  1  1 -1],-0.899991
[ 1 -1  1 -1 -1  1  0  1 -1],-0.7938810000000001
[ 1 -1  1 -1 -1  0  0  1  0],0.0
[ 0 -1  1 -1  0  0  0  1  0],0.0
[ 0  0 -1  0  0  0  0  1  1],0
[ 1 -1 -1 -1  1  0  1  1  0],5.3144100000000005
[ 1 -1 -1 -1  1  0  0  1  1],0
[ 1 -1 -1 -1  1  1 -1  1  1],8.1
[ 1 -1 -1 -1  1  1 -1  1  0],6.561
[ 1 -1 -1 -1  1  0  0  1  0],4.3046721
[ 0  0 -1  0  0  0  0  1  0],3.789755041973935
[ 0  0  0 -1  0  0  0  1  1],0
[ 1 -1  0 -1  0  1  0  1  0],0
[ 1 -1  0 -1  0  0  0  1  1],0
[ 1 -1  1 -1  0 -1  1  1  0],-8.1
[ 1 -1  1 -1  0 -1  0  1  1],0
[ 1 -1  1 -1  1 -1 -1  1  1],8.1
[ 1 -1  1 -1  1 -1 -1  1  0],6.561
[ 1 -1  1 -1  0 -1  0  1  0],4.3046721
[ 1 -1  0 -1  0  0  0  1  0],2.82429536481
[ 0  0  0 -1  0  0  0  1  0],2.912469866099369
[ 0  0  0  1 -1  0  0  1  0],-5.022175879969971
[ 0  0  0  0 -1  0  1  1  0],-5.336966121575696
[ 0  0  0  0 -1  0  0  1  1],5.252045587332572
[ 1 -1  0  1 -1  0  0  1  0],0
[ 1 -1  0  0 -1  0  1  1  0],3.835462841100001
[ 1 -1  0  0 -1  0  0  1  1],-4.965731559900001
[ 1 -1  1  0 -1 -1  1  1  0],-8.1
[ 1 -1  1  0 -1 -1  0  1  1],-8.1
[ 1 -1  1  1 -1 -1 -1  1  1],-0.891
[ 1 -1  1  1 -1 -1 -1  1  0],-0.6561000000000001
[ 1 -1  1  0 -1 -1  0  1  0],-0.43046721000000016
[ 1 -1  0  0 -1  0  0  1  0],-0.28242953648100017
[ 0  0  0  0 -1  0  0  1  0],2.9782458521256046
[ 0  0  0  1  0 -1  0  1  0],0
[ 0  0  0  0  0 -1  1  1  0],-3.1342704980589007
[ 0  0  0  0  0 -1  0  1  1],0
[ 1 -1  0  1  0 -1  0  1  0],0
[ 1 -1  0  0  0 -1  1  1  0],5.3144100000000005
[ 1 -1  0  0  0 -1  0  1  1],0
[ 1 -1  1  0  0 -1 -1  1  1],0
[ 1 -1  1  1  0 -1 -1  1 -1],-0.7217100000000001
[ 1 -1  1  0  0 -1 -1  1  0],-0.47351393100000005
[ 1 -1  0  0  0 -1  0  1  0],-0.3106724901291001
[ 0  0  0  0  0 -1  0  1  0],2.80391214273263
[ 0  0  0  1  0  0 -1  1  0],-5.050774231440391
[ 0  0  0  0  0  0 -1  1  1],0
[ 1 -1  1  0  0  0 -1  1  0],-0.38703306851100006
[ 1 -1  0  1  0  0 -1  1  0],-4.965731559900001
[ 1 -1  0  0  0  0 -1  1  1],0
[ 1 -1  1 -1  0  0 -1  1  1],0
[ 1 -1  1 -1  1  0 -1  1 -1],-0.7282710000000001
[ 1 -1  1 -1  0  0 -1  1  0],-0.4778186031
[ 1 -1  0  0  0  0 -1  1  0],-0.31349678549391
[ 0  0  0  0  0  0 -1  1  0],2.7606597364916676
[ 1  0  0  0  0  0  0  1 -1],3.7155523255496106
[ 0  1  0  0  0  0  0  1 -1],-5.396228860418914
[ 0  0  1  0  0  0  0  1 -1],0
[ 0  0  0  1  0  0  0  1 -1],0
[ 0  0  0  0  1  0  0  1 -1],0
[ 0  0  0  0  0  0  1  1 -1],0
[ 1 -1  1  0  0  0  0  1 -1],3.4867844010000004
[ 1 -1  0  1  0  0  0  1 -1],0
[ 1 -1  0  0  1  0  0  1 -1],0
[ 1 -1  0  0  0  0  1  1 -1],0
[ 1 -1  1 -1  1  0  0  1 -1],5.3144100000000005
[ 1 -1  1 -1  0  0  1  1 -1],0
[ 1 -1  1 -1  1 -1  1  1 -1],8.1
[ 1 -1  1 -1  1 -1  0  1 -1],6.561
[ 1 -1  1 -1  0  0  0  1 -1],4.3046721
[ 1 -1  0  0  0  0  0  1 -1],2.82429536481
[ 0  0  0  0  0  0  0  1 -1],3.1948994025803685
[-1  1  0  1 -1  0  0  1  0],-5.810983155990001
[-1  1  0  0 -1  1  0  1  0],3.4867844010000004
[-1  1  0  0 -1  0  1  1  0],5.3144100000000005
[-1  1  0  0 -1  0  0  1  1],5.8989951000000005
[-1  1  1 -1 -1  1  0  1  0],-8.1
[-1  1  1 -1 -1  0  1  1  0],0
[-1  1  1 -1 -1  0  0  1  1],0
[-1  1  1 -1 -1  0  0  1  0],-6.561
[-1  1  0  0 -1  0  0  1  0],-4.3046721
[-1  0  1  1 -1  0  0  1  0],-0.34867844010000015
[-1  0  1  0 -1  1  0  1  0],0
[-1  0  1  0 -1  0  1  1  0],0
[-1  0  1  0 -1  0  0  1  1],0
[-1  0  1  1 -1 -1  1  1  0],-8.1
[-1  0  1  1 -1 -1  0  1  1],-0.05962768019999931
[-1  1  1  1 -1 -1 -1  1  1],-0.8999991
[-1  1  1  1 -1 -1 -1  1  0],-0.6561000000000001
[-1  0  1  1 -1 -1  0  1  0],-0.43046721000000016
[-1  0  1  0 -1  0  0  1  0],-0.28242953648100017
[-1  0  0  1 -1  1  0  1  0],-4.965731559900001
[-1  0  0  1 -1  0  1  1  0],-4.965731559900001
[-1  0  0  1 -1  0  0  1  1],3.835462841100001
[-1  0  0  1 -1  0  0  1  0],2.6574316813755816
[-1  1  0 -1  1  0  1  0  0],6.43575051
[-1  1  0 -1  0  1  1  0  0],0
[-1  1  0 -1  0  0  1  1  0],0
[-1  1  0 -1  0  0  1  0  1],0
[-1  1  1 -1 -1  1  1  0  0],5.3144100000000005
[-1  1  1 -1 -1  0  1  0  1],0
[-1  1  1 -1 -1  1  1 -1  1],8.1
[-1  1  1 -1 -1  1  1 -1  0],6.561
[-1  1  1 -1 -1  0  1  0  0],4.3046721
[-1  1  0 -1  0  0  1  0  0],2.82429536481
[ 0  0  0  1 -1  0  1  0  0],-6.160610035353009
[ 0  0  0  0 -1  0  1  0  1],-4.892509087479002
[ 1 -1  0  1 -1  0  1  0  0],0
[ 1 -1  0  0 -1  0  1  0  1],5.845851000000001
[ 1 -1  0  0 -1  0  1  0  0],-6.560999999999999
[ 0  0  0  0 -1  0  1  0  0],-5.328876393756965
[-1  1  0  1  1  0 -1  0  0],5.3144100000000005
[-1  1  0  0  1  1 -1  0  0],-7.5685590000000005
[-1  1  0  0  1  0 -1  1  0],8.91
[-1  1  0  0  1  0 -1  0  1],0
[-1  1  0  0  1  0 -1  0  0],6.561
[-1 -1  1  1  0  0  0  0  1],0.18276255989999957
[-1 -1  1  0  1  0  0  0  1],5.3144100000000005
[-1 -1  1  0  0  0  1  0  1],0
[-1 -1  1  1 -1  0  1  0  1],-8.1
[-1 -1  1  1 -1  0  0  0  1],6.561
[-1 -1  1  0  0  0  0  0  1],4.3046721
[ 1 -1 -1  1 -1  0  1  0  1],8.91
[ 1 -1 -1  1 -1  0  0  0  1],6.561
[ 1 -1 -1  0  0  0  0  0  1],6.130532790000001
[ 0 -1  0  0  0  0  0  0  1],5.21549977892833
[ 0 -1  1 -1  1  0  0  0  1],0
[ 0 -1  1 -1  0  1  0  0  1],0
[ 0 -1  1 -1  0  0  1  0  1],0
[ 1 -1  1 -1 -1  0  0  0  1],6.561
[ 0 -1  1 -1  0  0  0  0  1],4.3046721
[ 0  0 -1  0  0  0  0  0  1],-4.825603195565563
[ 1 -1  0 -1  0  1  0  0  1],0
[ 1 -1  1 -1  0 -1  1  0  1],-8.1
[ 1 -1  1 -1  0 -1  0  0  1],6.561
[ 1 -1  0 -1  0  0  0  0  1],4.735139310000001
[ 0  0  0 -1  0  0  0  0  1],4.878063658889605
[ 0  0  0  1 -1  0  0  0  1],-5.383571761404125
[ 1 -1  0  1 -1  0  0  0  1],5.3144100000000005
[ 1 -1  1  0 -1 -1  1  0  1],0
[ 1 -1  1  1 -1 -1 -1  0  1],-0.7217100000000001
[ 1 -1  1  0 -1 -1  0  0  1],-0.47351393100000005
[ 1 -1  0  0 -1  0  0  0  1],-0.3106724901291001
[ 0  0  0  0 -1  0  0  0  1],4.220398418738933
[ 0  0  0  1  0 -1  0  0  1],-3.4867844010000004
[ 0  0  0  0  0 -1  1  0  1],-3.068624205276252
[ 1 -1  0  1  0 -1  0  0  1],0
[ 1 -1  0  0  0 -1  1  0  1],5.3144100000000005
[ 1 -1  1  1  0 -1 -1 -1  1],7.2171
[ 1 -1  1  0  0 -1 -1  0  1],4.735139310000001
[ 1 -1  0  0  0 -1  0  0  1],3.1067249012910008
[ 0  0  0  0  0 -1  0  0  1],4.8407144860418825
[ 0  0  0  1  0  0 -1  0  1],-4.94285476744504
[ 1 -1  1  0  0  0 -1  0  1],6.4304361000000005
[ 1 -1  0  1  0  0 -1  0  1],-5.3144100000000005
[ 1 -1  1 -1  0  0 -1  0  1],7.873200000000001
[ 1 -1  0  0  0  0 -1  0  1],4.3046721
[ 0  0  0  0  0  0 -1  0  1],4.690781775630382
[ 1  0  0  0  0  0  0 -1  1],-3.19640150930032
[ 0  0  0  1  0  0  0 -1  1],-0.785602164174617
[ 0  0  0  0  1  0  0 -1  1],5.54317792454961
[ 0  0  0  0  0  0  1 -1  1],0
[ 1 -1  0  1  0  0  0 -1  1],0
[ 1 -1  0  0  1  0  0 -1  1],8.1
[ 1 -1  0  0  0  0  1 -1  1],0
[ 1 -1  1 -1  1  0  0 -1  1],8.1
[ 1 -1  1 -1  0  0  1 -1  1],0
[ 1 -1  1 -1  0  0  0 -1  1],6.561
[ 1 -1  0  0  0  0  0 -1  1],4.3046721
[ 0  0  0  0  0  0  0 -1  1],4.668643323281797
[-1  1  0  1 -1  0  0  0  1],-0.09571773753621005
[-1  1  0  0 -1  1  0  0  1],0.0
[-1  1  0  0 -1  0  1  0  1],5.845851000000001
[-1  1  1 -1 -1  1  0  0  1],8.991
[-1  1  1 -1 -1  0  0  0  1],6.561
[-1  1  0  0 -1  0  0  0  1],4.3046721
[ 1  0 -1  1  0 -1  0  0  1],0
[ 1  0 -1  0  1 -1  0  0  1],0
[ 1  0 -1  0  0 -1  1  0  1],5.845851000000001
[ 1  0 -1  0  0 -1  0  1  1],0
[ 1  1 -1 -1  0 -1  1  0  1],0
[ 1  1 -1 -1  0 -1  0  1  1],0
[ 1  1 -1 -1  0 -1  0  0  1],6.561
[ 1  0 -1  0  0 -1  0  0  1],4.3046721
[-1  0  1 -1  1  0  0  0  1],5.845851000000001
[-1  0  1 -1  0  1  0  0  1],0
[-1  0  1 -1  0  0  1  0  1],0
[-1  0  1 -1  0  0  0  1  1],0
[-1  1  1 -1  0 -1  1  0  1],-8.1
[-1  1  1 -1  0 -1  0  1  1],0
[-1  1  1 -1  0 -1  0  0  1],-7.2171
[-1  0  1 -1  0  0  0  0  1],3.8742048900000006
[-1 -1  0  1  1  0  0  0  1],0
[-1 -1  0  1  0  1  0  0  1],0
[-1 -1  0  1  0  0  1  0  1],0
[-1 -1  0  1  0  0  0  1  1],0
[-1 -1  1  1  1 -1  0  0  1],-0.5314410000000002
[-1 -1  1  1  0 -1  1  0  1],0
[-1 -1  1  1  0 -1  0  1  1],0
[-1 -1  1  1  1 -1 -1  1  1],-0.891
[-1 -1  1  1  1 -1 -1  0  1],-0.6561000000000001
[-1 -1  1  1  0 -1  0  0  1],-0.43046721000000016
[-1 -1  0  1  0  0  0  0  1],0.14803767351899966
[-1  0 -1  1  1  0  0  0  1],-8.1
[-1  0 -1  1  0  1  0  0  1],0
[-1  0 -1  1  0  0  1  0  1],-8.1
[-1  0 -1  1  0  0  0  1  1],0
[-1  0 -1  1  0  0  0  0  1],-6.561
[-1 -1  0  1  1  1  0  0  0],8.991
[-1 -1  0  1  0  1  1  0  0],0
[-1 -1  0  1  0  1  0  1  0],0
[-1 -1  0  1  0  1  0  0  0],6.561
[-1  1  1  0  0  1  0  0 -1],-5.3144100000000005
[-1  1  0  1  0  1  0  0 -1],-7.515414899999999
[-1  1  0  0  1  1  0  0 -1],5.3144100000000005
[-1  1  0  0  0  1  1  0 -1],0
[-1  1  0  0  0  1  0  1 -1],0
[-1  1  1 -1  1  1  0  0 -1],-8.1
[-1  1  1 -1  0  1  1  0 -1],-8.1
[-1  1  1 -1  0  1  0  1 -1],0
[-1  1  1 -1  0  1  0  0 -1],-7.2171
[-1  1  0  0  0  1  0  0 -1],-4.3046721
[-1  0  1  1  0  1  0  0 -1],-7.5685590000000005
[-1  0  1  0  1  1  0  0 -1],0
[-1  0  1  0  0  1  1  0 -1],0
[-1  0  1  0  0  1  0  1 -1],0
[-1 -1  1  1  1  1  0  0 -1],8.91
[-1 -1  1  1  0  1  1  0 -1],0
[-1 -1  1  1  0  1  0  1 -1],0
[-1 -1  1  1  0  1  0  0 -1],6.561
[-1  0  1  0  0  1  0  0 -1],4.3046721
[ 1  0 -1  1  0  1 -1  0  0],0
[ 1  0 -1  0  1  1 -1  0  0],4.640910037731001
[ 1  0 -1  0  0  1 -1  1  0],0
[ 1  0 -1  0  0  1 -1  0  1],0
[ 1  1 -1 -1  0  1 -1  1  0],0
[ 1  1 -1 -1  0  1 -1  0  1],0
[ 1  1 -1 -1  0  1 -1  0  0],5.639120451
[ 1  0 -1  0  0  1 -1  0  0],3.699826927901101
[ 1 -1  1 -1 -1  1  1  0 -1],-0.7217100000000001
[ 1 -1  0 -1  0  1  0  0  0],-4.339498486143473
[-1  1  0 -1  1  1  0  0  0],0
[-1  1  0 -1  0  1  0  1  0],0
[-1  1  0 -1  0  1  0  0  1],0
[-1  1  0 -1  0  1  0  0  0],-4.735139310000001
[-1  1  0  1 -1  0  1  0  0],-5.3144100000000005
[-1  1  0  0 -1  1  1  0  0],3.338889685110001
[-1  1  1  0 -1 -1  1  1  0],-8.1
[-1  1  1  0 -1 -1  1  0  1],-8.1
[-1  1  1  0 -1 -1  1  0  0],-7.2171
[-1  1  0  0 -1  0  1  0  0],-4.73513931
[-1  0  1 -1  1  1  0  0  0],-7.5685590000000005
[-1  0  1 -1  0  1  1  0  0],0
[-1  0  1 -1  0  1  0  1  0],0
[-1 -1  1 -1  1  1  1  0  0],8.1
[-1 -1  1 -1  1  1  0  1  0],-8.1
[-1 -1  1 -1  1  1  0  0  1],8.1
[-1 -1  1 -1  1  1  0  0  0],6.561
[-1  0  1 -1  0  1  0  0  0],4.3046721
[ 1  0 -1  0 -1  1  1  0  0],3.835462841100001
[ 1  0 -1  0 -1  1  0  1  0],-0.34867844010000015
[ 1  0 -1  0 -1  1  0  0  1],3.3388896851100016
[ 1  0 -1  0 -1  1  0  0  0],-4.735139310000001
[-1  1  0  1 -1  1  0  0  0],-5.3144100000000005
[-1  1  1 -1 -1  1  0  0  0],7.2171
[-1  1  0  0 -1  1  0  0  0],4.735139310000001
[ 1  0 -1  1  0  1  0 -1  0],5.8989951000000005
[ 1  0 -1  0  1  1  0 -1  0],-0.38742010157951107
[ 1  0 -1  0  0  1  1 -1  0],0
[ 1  0 -1  0  0  1  0 -1  1],0
[ 1  1 -1 -1  0  1  1 -1  0],-0.5845851000000001
[ 1  1 -1 -1  0  1  0 -1  1],-0.5904309510000001
[ 1  1 -1 -1  0  1  1 -1 -1],-0.7217100000000001
[ 1  1 -1 -1  0  1  0 -1  0],-0.47351393100000005
[ 1  0 -1  0  0  1  0 -1  0],4.747118781987091
[-1  1  0  1  0  1  0 -1  0],-4.685609979795851
[-1  1  0  0  1  1  0 -1  0],4.071369501
[-1  1  0  0  0  1  1 -1  0],0
[-1  1  0  0  0  1  0 -1  1],5.884554306851101
[-1  1  1 -1  1  1  0 -1  0],-8.1
[-1  1  1 -1  0  1  1 -1  0],0
[-1  1  1 -1  0  1  0 -1  1],8.1
[-1  1  1 -1  0  1  0 -1  0],-6.561
[-1  1  0  0  0  1  0 -1  0],-4.3046721
[-1  0  1  1  0  1  0 -1  0],-4.782969
[-1  0  1  0  1  1  0 -1  0],0
[-1  0  1  0  0  1  1 -1  0],0
[-1  0  1  0  0  1  0 -1  1],0
[-1 -1  1  1  1  1  0 -1  0],8.91
[-1 -1  1  1  0  1  1 -1  0],0
[-1 -1  1  1  0  1  0 -1  1],0
[-1 -1  1  1  0  1  0 -1  0],6.561
[-1  0  1  0  0  1  0 -1  0],4.3046721
[ 0  1 -1  1 -1  1  0  0  0],-8.1
[ 0  1 -1  0 -1  1  1  0  0],-4.965731559900001
[ 0  1 -1  0 -1  1  0  1  0],-0.3835462841100001
[ 0  1 -1  0 -1  1  0  0  1],0
[ 0  1 -1  0 -1  1  0  0  0],-4.678342563519001
[-1  0  0  0 -1  1  1  1  0],0
[-1  0  0  0 -1  1  0  1  1],0
